ExtCode	DetCode	ResCode	ResName
042	41	183	CARBOPHENOTHION SULFONE
038	41	183	CARBOPHENOTHION SULFONE
015	41	183	CARBOPHENOTHION SULFONE
012	41	183	CARBOPHENOTHION SULFONE
011	41	183	CARBOPHENOTHION SULFONE
010	41	183	CARBOPHENOTHION SULFONE
103	41	183	CARBOPHENOTHION SULFONE
008	41	183	CARBOPHENOTHION SULFONE
104	41	183	CARBOPHENOTHION SULFONE
006	41	183	CARBOPHENOTHION SULFONE
005	41	183	CARBOPHENOTHION SULFONE
004	41	183	CARBOPHENOTHION SULFONE
003	41	183	CARBOPHENOTHION SULFONE
002	41	183	CARBOPHENOTHION SULFONE
001	41	183	CARBOPHENOTHION SULFONE
009	41	183	CARBOPHENOTHION SULFONE
105	41	183	CARBOPHENOTHION SULFONE
106	41	183	CARBOPHENOTHION SULFONE
107	41	183	CARBOPHENOTHION SULFONE
108	41	183	CARBOPHENOTHION SULFONE
109	41	183	CARBOPHENOTHION SULFONE
110	41	183	CARBOPHENOTHION SULFONE
102	41	183	CARBOPHENOTHION SULFONE
111	41	183	CARBOPHENOTHION SULFONE
470	41	183	CARBOPHENOTHION SULFONE
631	41	183	CARBOPHENOTHION SULFONE
007	42	183	CARBOPHENOTHION SULFONE
101	42	183	CARBOPHENOTHION SULFONE
042	42	183	CARBOPHENOTHION SULFONE
038	42	183	CARBOPHENOTHION SULFONE
015	42	183	CARBOPHENOTHION SULFONE
012	42	183	CARBOPHENOTHION SULFONE
011	42	183	CARBOPHENOTHION SULFONE
010	42	183	CARBOPHENOTHION SULFONE
103	42	183	CARBOPHENOTHION SULFONE
008	42	183	CARBOPHENOTHION SULFONE
104	42	183	CARBOPHENOTHION SULFONE
006	42	183	CARBOPHENOTHION SULFONE
005	42	183	CARBOPHENOTHION SULFONE
004	42	183	CARBOPHENOTHION SULFONE
003	42	183	CARBOPHENOTHION SULFONE
002	42	183	CARBOPHENOTHION SULFONE
001	42	183	CARBOPHENOTHION SULFONE
009	42	183	CARBOPHENOTHION SULFONE
105	42	183	CARBOPHENOTHION SULFONE
106	42	183	CARBOPHENOTHION SULFONE
107	42	183	CARBOPHENOTHION SULFONE
108	42	183	CARBOPHENOTHION SULFONE
109	42	183	CARBOPHENOTHION SULFONE
110	42	183	CARBOPHENOTHION SULFONE
102	42	183	CARBOPHENOTHION SULFONE
111	42	183	CARBOPHENOTHION SULFONE
470	42	183	CARBOPHENOTHION SULFONE
631	42	183	CARBOPHENOTHION SULFONE
042	01	184	CARBOPHENOTHION SULFOXIDE
042	02	184	CARBOPHENOTHION SULFOXIDE
042	05	184	CARBOPHENOTHION SULFOXIDE
042	13	184	CARBOPHENOTHION SULFOXIDE
042	14	184	CARBOPHENOTHION SULFOXIDE
042	15	184	CARBOPHENOTHION SULFOXIDE
042	16	184	CARBOPHENOTHION SULFOXIDE
042	20	184	CARBOPHENOTHION SULFOXIDE
042	21	184	CARBOPHENOTHION SULFOXIDE
042	23	184	CARBOPHENOTHION SULFOXIDE
015	01	185	"METRIBUZIN, DEAMINATED METABOLITE"
038	01	185	"METRIBUZIN, DEAMINATED METABOLITE"
015	16	185	"METRIBUZIN, DEAMINATED METABOLITE"
038	16	185	"METRIBUZIN, DEAMINATED METABOLITE"
038	02	189	PHORATE SULFONE
050	02	189	PHORATE SULFONE
056	02	189	PHORATE SULFONE
628	02	189	PHORATE SULFONE
631	02	189	PHORATE SULFONE
015	02	189	PHORATE SULFONE
038	14	189	PHORATE SULFONE
050	14	189	PHORATE SULFONE
056	14	189	PHORATE SULFONE
628	14	189	PHORATE SULFONE
631	14	189	PHORATE SULFONE
015	14	189	PHORATE SULFONE
038	15	189	PHORATE SULFONE
050	15	189	PHORATE SULFONE
056	15	189	PHORATE SULFONE
628	15	189	PHORATE SULFONE
631	15	189	PHORATE SULFONE
015	15	189	PHORATE SULFONE
038	16	189	PHORATE SULFONE
050	16	189	PHORATE SULFONE
056	16	189	PHORATE SULFONE
628	16	189	PHORATE SULFONE
631	16	189	PHORATE SULFONE
015	16	189	PHORATE SULFONE
038	46	189	PHORATE SULFONE
050	46	189	PHORATE SULFONE
056	46	189	PHORATE SULFONE
628	46	189	PHORATE SULFONE
631	46	189	PHORATE SULFONE
015	46	189	PHORATE SULFONE
038	47	189	PHORATE SULFONE
050	47	189	PHORATE SULFONE
056	47	189	PHORATE SULFONE
628	47	189	PHORATE SULFONE
631	47	189	PHORATE SULFONE
015	47	189	PHORATE SULFONE
631	02	190	PHORATE SULFOXIDE
628	02	190	PHORATE SULFOXIDE
015	02	190	PHORATE SULFOXIDE
038	02	190	PHORATE SULFOXIDE
050	02	190	PHORATE SULFOXIDE
056	02	190	PHORATE SULFOXIDE
631	14	190	PHORATE SULFOXIDE
628	14	190	PHORATE SULFOXIDE
015	14	190	PHORATE SULFOXIDE
038	14	190	PHORATE SULFOXIDE
050	14	190	PHORATE SULFOXIDE
056	14	190	PHORATE SULFOXIDE
631	15	190	PHORATE SULFOXIDE
628	15	190	PHORATE SULFOXIDE
015	15	190	PHORATE SULFOXIDE
038	15	190	PHORATE SULFOXIDE
050	15	190	PHORATE SULFOXIDE
056	15	190	PHORATE SULFOXIDE
631	16	190	PHORATE SULFOXIDE
628	16	190	PHORATE SULFOXIDE
015	16	190	PHORATE SULFOXIDE
038	16	190	PHORATE SULFOXIDE
050	16	190	PHORATE SULFOXIDE
056	16	190	PHORATE SULFOXIDE
631	46	190	PHORATE SULFOXIDE
628	46	190	PHORATE SULFOXIDE
015	46	190	PHORATE SULFOXIDE
038	46	190	PHORATE SULFOXIDE
050	46	190	PHORATE SULFOXIDE
056	46	190	PHORATE SULFOXIDE
631	47	190	PHORATE SULFOXIDE
628	47	190	PHORATE SULFOXIDE
015	47	190	PHORATE SULFOXIDE
038	47	190	PHORATE SULFOXIDE
050	47	190	PHORATE SULFOXIDE
056	47	190	PHORATE SULFOXIDE
628	01	191	Benfluralin (Benefin)
012	01	191	Benfluralin (Benefin)
003	01	191	Benfluralin (Benefin)
005	01	191	Benfluralin (Benefin)
006	01	191	Benfluralin (Benefin)
111	01	191	Benfluralin (Benefin)
008	01	191	Benfluralin (Benefin)
001	01	191	Benfluralin (Benefin)
011	01	191	Benfluralin (Benefin)
007	01	191	Benfluralin (Benefin)
015	01	191	Benfluralin (Benefin)
038	01	191	Benfluralin (Benefin)
101	01	191	Benfluralin (Benefin)
102	01	191	Benfluralin (Benefin)
103	01	191	Benfluralin (Benefin)
105	01	191	Benfluralin (Benefin)
110	01	191	Benfluralin (Benefin)
631	01	191	Benfluralin (Benefin)
009	01	191	Benfluralin (Benefin)
002	01	191	Benfluralin (Benefin)
109	01	191	Benfluralin (Benefin)
106	01	191	Benfluralin (Benefin)
628	05	191	Benfluralin (Benefin)
012	05	191	Benfluralin (Benefin)
003	05	191	Benfluralin (Benefin)
005	05	191	Benfluralin (Benefin)
006	05	191	Benfluralin (Benefin)
111	05	191	Benfluralin (Benefin)
008	05	191	Benfluralin (Benefin)
001	05	191	Benfluralin (Benefin)
011	05	191	Benfluralin (Benefin)
007	05	191	Benfluralin (Benefin)
015	05	191	Benfluralin (Benefin)
038	05	191	Benfluralin (Benefin)
101	05	191	Benfluralin (Benefin)
102	05	191	Benfluralin (Benefin)
103	05	191	Benfluralin (Benefin)
105	05	191	Benfluralin (Benefin)
110	05	191	Benfluralin (Benefin)
631	05	191	Benfluralin (Benefin)
009	05	191	Benfluralin (Benefin)
002	05	191	Benfluralin (Benefin)
109	05	191	Benfluralin (Benefin)
106	05	191	Benfluralin (Benefin)
628	08	191	Benfluralin (Benefin)
012	08	191	Benfluralin (Benefin)
003	08	191	Benfluralin (Benefin)
005	08	191	Benfluralin (Benefin)
006	08	191	Benfluralin (Benefin)
111	08	191	Benfluralin (Benefin)
008	08	191	Benfluralin (Benefin)
001	08	191	Benfluralin (Benefin)
011	08	191	Benfluralin (Benefin)
007	08	191	Benfluralin (Benefin)
015	08	191	Benfluralin (Benefin)
038	08	191	Benfluralin (Benefin)
101	08	191	Benfluralin (Benefin)
102	08	191	Benfluralin (Benefin)
103	08	191	Benfluralin (Benefin)
105	08	191	Benfluralin (Benefin)
110	08	191	Benfluralin (Benefin)
631	08	191	Benfluralin (Benefin)
009	08	191	Benfluralin (Benefin)
002	08	191	Benfluralin (Benefin)
109	08	191	Benfluralin (Benefin)
106	08	191	Benfluralin (Benefin)
628	17	191	Benfluralin (Benefin)
012	17	191	Benfluralin (Benefin)
003	17	191	Benfluralin (Benefin)
005	17	191	Benfluralin (Benefin)
006	17	191	Benfluralin (Benefin)
111	17	191	Benfluralin (Benefin)
008	17	191	Benfluralin (Benefin)
001	17	191	Benfluralin (Benefin)
011	17	191	Benfluralin (Benefin)
007	17	191	Benfluralin (Benefin)
015	17	191	Benfluralin (Benefin)
038	17	191	Benfluralin (Benefin)
101	17	191	Benfluralin (Benefin)
102	17	191	Benfluralin (Benefin)
103	17	191	Benfluralin (Benefin)
105	17	191	Benfluralin (Benefin)
110	17	191	Benfluralin (Benefin)
631	17	191	Benfluralin (Benefin)
009	17	191	Benfluralin (Benefin)
002	17	191	Benfluralin (Benefin)
109	17	191	Benfluralin (Benefin)
106	17	191	Benfluralin (Benefin)
628	45	191	Benfluralin (Benefin)
012	45	191	Benfluralin (Benefin)
003	45	191	Benfluralin (Benefin)
005	45	191	Benfluralin (Benefin)
006	45	191	Benfluralin (Benefin)
111	45	191	Benfluralin (Benefin)
008	45	191	Benfluralin (Benefin)
001	45	191	Benfluralin (Benefin)
011	45	191	Benfluralin (Benefin)
007	45	191	Benfluralin (Benefin)
015	45	191	Benfluralin (Benefin)
038	45	191	Benfluralin (Benefin)
101	45	191	Benfluralin (Benefin)
102	45	191	Benfluralin (Benefin)
103	45	191	Benfluralin (Benefin)
105	45	191	Benfluralin (Benefin)
110	45	191	Benfluralin (Benefin)
631	45	191	Benfluralin (Benefin)
009	45	191	Benfluralin (Benefin)
002	45	191	Benfluralin (Benefin)
109	45	191	Benfluralin (Benefin)
106	45	191	Benfluralin (Benefin)
015	11	192	BENOMYL
038	11	192	BENOMYL
600	11	192	BENOMYL
619	11	192	BENOMYL
624	11	192	BENOMYL
015	27	192	BENOMYL
038	27	192	BENOMYL
600	27	192	BENOMYL
619	27	192	BENOMYL
624	27	192	BENOMYL
015	31	192	BENOMYL
038	31	192	BENOMYL
600	31	192	BENOMYL
619	31	192	BENOMYL
624	31	192	BENOMYL
015	12	193	BUFENCARB
021	12	193	BUFENCARB
036	12	193	BUFENCARB
038	12	193	BUFENCARB
631	12	193	BUFENCARB
628	12	193	BUFENCARB
015	46	193	BUFENCARB
021	46	193	BUFENCARB
036	46	193	BUFENCARB
038	46	193	BUFENCARB
631	46	193	BUFENCARB
628	46	193	BUFENCARB
631	12	194	TRIMETHACARB (LANDRIN)
628	12	194	TRIMETHACARB (LANDRIN)
628	01	195	METHIOCARB
015	01	195	METHIOCARB
017	01	195	METHIOCARB
021	01	195	METHIOCARB
036	01	195	METHIOCARB
038	01	195	METHIOCARB
045	01	195	METHIOCARB
050	01	195	METHIOCARB
629	01	195	METHIOCARB
048	01	195	METHIOCARB
631	01	195	METHIOCARB
056	01	195	METHIOCARB
628	12	195	METHIOCARB
015	12	195	METHIOCARB
017	12	195	METHIOCARB
021	12	195	METHIOCARB
036	12	195	METHIOCARB
038	12	195	METHIOCARB
045	12	195	METHIOCARB
050	12	195	METHIOCARB
629	12	195	METHIOCARB
048	12	195	METHIOCARB
631	12	195	METHIOCARB
056	12	195	METHIOCARB
628	46	195	METHIOCARB
015	46	195	METHIOCARB
017	46	195	METHIOCARB
021	46	195	METHIOCARB
036	46	195	METHIOCARB
038	46	195	METHIOCARB
045	46	195	METHIOCARB
050	46	195	METHIOCARB
629	46	195	METHIOCARB
048	46	195	METHIOCARB
631	46	195	METHIOCARB
056	46	195	METHIOCARB
628	48	195	METHIOCARB
015	48	195	METHIOCARB
017	48	195	METHIOCARB
021	48	195	METHIOCARB
036	48	195	METHIOCARB
038	48	195	METHIOCARB
045	48	195	METHIOCARB
050	48	195	METHIOCARB
629	48	195	METHIOCARB
048	48	195	METHIOCARB
631	48	195	METHIOCARB
056	48	195	METHIOCARB
631	08	196	CHLORONEB
007	08	196	CHLORONEB
008	08	196	CHLORONEB
009	08	196	CHLORONEB
011	08	196	CHLORONEB
012	08	196	CHLORONEB
015	08	196	CHLORONEB
038	08	196	CHLORONEB
109	08	196	CHLORONEB
110	08	196	CHLORONEB
111	08	196	CHLORONEB
470	08	196	CHLORONEB
631	17	196	CHLORONEB
007	17	196	CHLORONEB
008	17	196	CHLORONEB
009	17	196	CHLORONEB
011	17	196	CHLORONEB
012	17	196	CHLORONEB
015	17	196	CHLORONEB
038	17	196	CHLORONEB
109	17	196	CHLORONEB
110	17	196	CHLORONEB
111	17	196	CHLORONEB
470	17	196	CHLORONEB
631	40	196	CHLORONEB
007	40	196	CHLORONEB
008	40	196	CHLORONEB
009	40	196	CHLORONEB
011	40	196	CHLORONEB
012	40	196	CHLORONEB
015	40	196	CHLORONEB
038	40	196	CHLORONEB
109	40	196	CHLORONEB
110	40	196	CHLORONEB
111	40	196	CHLORONEB
470	40	196	CHLORONEB
631	43	196	CHLORONEB
007	43	196	CHLORONEB
008	43	196	CHLORONEB
009	43	196	CHLORONEB
011	43	196	CHLORONEB
012	43	196	CHLORONEB
015	43	196	CHLORONEB
038	43	196	CHLORONEB
109	43	196	CHLORONEB
110	43	196	CHLORONEB
111	43	196	CHLORONEB
470	43	196	CHLORONEB
631	45	196	CHLORONEB
007	45	196	CHLORONEB
008	45	196	CHLORONEB
009	45	196	CHLORONEB
011	45	196	CHLORONEB
012	45	196	CHLORONEB
015	45	196	CHLORONEB
038	45	196	CHLORONEB
109	45	196	CHLORONEB
110	45	196	CHLORONEB
111	45	196	CHLORONEB
470	45	196	CHLORONEB
006	01	197	METHIDATHION
470	01	197	METHIDATHION
015	01	197	METHIDATHION
034	01	197	METHIDATHION
038	01	197	METHIDATHION
039	01	197	METHIDATHION
048	01	197	METHIDATHION
049	01	197	METHIDATHION
050	01	197	METHIDATHION
056	01	197	METHIDATHION
103	01	197	METHIDATHION
106	01	197	METHIDATHION
628	01	197	METHIDATHION
631	01	197	METHIDATHION
003	01	197	METHIDATHION
629	01	197	METHIDATHION
006	02	197	METHIDATHION
470	02	197	METHIDATHION
015	02	197	METHIDATHION
034	02	197	METHIDATHION
038	02	197	METHIDATHION
039	02	197	METHIDATHION
048	02	197	METHIDATHION
049	02	197	METHIDATHION
050	02	197	METHIDATHION
056	02	197	METHIDATHION
103	02	197	METHIDATHION
106	02	197	METHIDATHION
628	02	197	METHIDATHION
631	02	197	METHIDATHION
003	02	197	METHIDATHION
629	02	197	METHIDATHION
006	05	197	METHIDATHION
470	05	197	METHIDATHION
015	05	197	METHIDATHION
034	05	197	METHIDATHION
038	05	197	METHIDATHION
039	05	197	METHIDATHION
048	05	197	METHIDATHION
049	05	197	METHIDATHION
050	05	197	METHIDATHION
056	05	197	METHIDATHION
103	05	197	METHIDATHION
106	05	197	METHIDATHION
628	05	197	METHIDATHION
631	05	197	METHIDATHION
003	05	197	METHIDATHION
629	05	197	METHIDATHION
006	14	197	METHIDATHION
470	14	197	METHIDATHION
015	14	197	METHIDATHION
034	14	197	METHIDATHION
038	14	197	METHIDATHION
039	14	197	METHIDATHION
048	14	197	METHIDATHION
049	14	197	METHIDATHION
050	14	197	METHIDATHION
056	14	197	METHIDATHION
103	14	197	METHIDATHION
106	14	197	METHIDATHION
628	14	197	METHIDATHION
631	14	197	METHIDATHION
003	14	197	METHIDATHION
629	14	197	METHIDATHION
006	15	197	METHIDATHION
470	15	197	METHIDATHION
015	15	197	METHIDATHION
034	15	197	METHIDATHION
038	15	197	METHIDATHION
039	15	197	METHIDATHION
048	15	197	METHIDATHION
049	15	197	METHIDATHION
050	15	197	METHIDATHION
056	15	197	METHIDATHION
103	15	197	METHIDATHION
106	15	197	METHIDATHION
628	15	197	METHIDATHION
631	15	197	METHIDATHION
003	15	197	METHIDATHION
629	15	197	METHIDATHION
006	16	197	METHIDATHION
470	16	197	METHIDATHION
015	16	197	METHIDATHION
034	16	197	METHIDATHION
038	16	197	METHIDATHION
039	16	197	METHIDATHION
048	16	197	METHIDATHION
049	16	197	METHIDATHION
050	16	197	METHIDATHION
056	16	197	METHIDATHION
103	16	197	METHIDATHION
106	16	197	METHIDATHION
628	16	197	METHIDATHION
631	16	197	METHIDATHION
003	16	197	METHIDATHION
629	16	197	METHIDATHION
006	40	197	METHIDATHION
470	40	197	METHIDATHION
015	40	197	METHIDATHION
034	40	197	METHIDATHION
038	40	197	METHIDATHION
039	40	197	METHIDATHION
048	40	197	METHIDATHION
049	40	197	METHIDATHION
050	40	197	METHIDATHION
056	40	197	METHIDATHION
103	40	197	METHIDATHION
106	40	197	METHIDATHION
628	40	197	METHIDATHION
631	40	197	METHIDATHION
003	40	197	METHIDATHION
629	40	197	METHIDATHION
006	41	197	METHIDATHION
470	41	197	METHIDATHION
015	41	197	METHIDATHION
034	41	197	METHIDATHION
038	41	197	METHIDATHION
039	41	197	METHIDATHION
048	41	197	METHIDATHION
049	41	197	METHIDATHION
050	41	197	METHIDATHION
056	41	197	METHIDATHION
103	41	197	METHIDATHION
106	41	197	METHIDATHION
628	41	197	METHIDATHION
631	41	197	METHIDATHION
003	41	197	METHIDATHION
629	41	197	METHIDATHION
006	42	197	METHIDATHION
470	42	197	METHIDATHION
015	42	197	METHIDATHION
034	42	197	METHIDATHION
038	42	197	METHIDATHION
039	42	197	METHIDATHION
048	42	197	METHIDATHION
049	42	197	METHIDATHION
050	42	197	METHIDATHION
056	42	197	METHIDATHION
103	42	197	METHIDATHION
106	42	197	METHIDATHION
628	42	197	METHIDATHION
631	42	197	METHIDATHION
003	42	197	METHIDATHION
629	42	197	METHIDATHION
006	46	197	METHIDATHION
470	46	197	METHIDATHION
015	46	197	METHIDATHION
034	46	197	METHIDATHION
038	46	197	METHIDATHION
039	46	197	METHIDATHION
048	46	197	METHIDATHION
049	46	197	METHIDATHION
050	46	197	METHIDATHION
056	46	197	METHIDATHION
103	46	197	METHIDATHION
106	46	197	METHIDATHION
628	46	197	METHIDATHION
631	46	197	METHIDATHION
003	46	197	METHIDATHION
629	46	197	METHIDATHION
006	47	197	METHIDATHION
470	47	197	METHIDATHION
015	47	197	METHIDATHION
034	47	197	METHIDATHION
038	47	197	METHIDATHION
039	47	197	METHIDATHION
048	47	197	METHIDATHION
049	47	197	METHIDATHION
050	47	197	METHIDATHION
056	47	197	METHIDATHION
103	47	197	METHIDATHION
106	47	197	METHIDATHION
628	47	197	METHIDATHION
631	47	197	METHIDATHION
003	47	197	METHIDATHION
629	47	197	METHIDATHION
002	01	199	LEPTOPHOS
003	01	199	LEPTOPHOS
005	01	199	LEPTOPHOS
006	01	199	LEPTOPHOS
007	01	199	LEPTOPHOS
008	01	199	LEPTOPHOS
009	01	199	LEPTOPHOS
011	01	199	LEPTOPHOS
012	01	199	LEPTOPHOS
001	01	199	LEPTOPHOS
102	01	199	LEPTOPHOS
015	01	199	LEPTOPHOS
103	01	199	LEPTOPHOS
105	01	199	LEPTOPHOS
106	01	199	LEPTOPHOS
109	01	199	LEPTOPHOS
110	01	199	LEPTOPHOS
111	01	199	LEPTOPHOS
470	01	199	LEPTOPHOS
628	01	199	LEPTOPHOS
631	01	199	LEPTOPHOS
038	01	199	LEPTOPHOS
101	01	199	LEPTOPHOS
002	02	199	LEPTOPHOS
003	02	199	LEPTOPHOS
005	02	199	LEPTOPHOS
006	02	199	LEPTOPHOS
007	02	199	LEPTOPHOS
008	02	199	LEPTOPHOS
009	02	199	LEPTOPHOS
011	02	199	LEPTOPHOS
012	02	199	LEPTOPHOS
001	02	199	LEPTOPHOS
102	02	199	LEPTOPHOS
015	02	199	LEPTOPHOS
103	02	199	LEPTOPHOS
105	02	199	LEPTOPHOS
106	02	199	LEPTOPHOS
109	02	199	LEPTOPHOS
110	02	199	LEPTOPHOS
111	02	199	LEPTOPHOS
470	02	199	LEPTOPHOS
628	02	199	LEPTOPHOS
631	02	199	LEPTOPHOS
038	02	199	LEPTOPHOS
101	02	199	LEPTOPHOS
002	05	199	LEPTOPHOS
003	05	199	LEPTOPHOS
005	05	199	LEPTOPHOS
006	05	199	LEPTOPHOS
007	05	199	LEPTOPHOS
008	05	199	LEPTOPHOS
009	05	199	LEPTOPHOS
011	05	199	LEPTOPHOS
012	05	199	LEPTOPHOS
001	05	199	LEPTOPHOS
102	05	199	LEPTOPHOS
015	05	199	LEPTOPHOS
103	05	199	LEPTOPHOS
105	05	199	LEPTOPHOS
106	05	199	LEPTOPHOS
109	05	199	LEPTOPHOS
110	05	199	LEPTOPHOS
111	05	199	LEPTOPHOS
470	05	199	LEPTOPHOS
628	05	199	LEPTOPHOS
631	05	199	LEPTOPHOS
038	05	199	LEPTOPHOS
101	05	199	LEPTOPHOS
002	13	199	LEPTOPHOS
003	13	199	LEPTOPHOS
005	13	199	LEPTOPHOS
006	13	199	LEPTOPHOS
007	13	199	LEPTOPHOS
008	13	199	LEPTOPHOS
009	13	199	LEPTOPHOS
011	13	199	LEPTOPHOS
012	13	199	LEPTOPHOS
001	13	199	LEPTOPHOS
102	13	199	LEPTOPHOS
015	13	199	LEPTOPHOS
103	13	199	LEPTOPHOS
105	13	199	LEPTOPHOS
106	13	199	LEPTOPHOS
109	13	199	LEPTOPHOS
110	13	199	LEPTOPHOS
111	13	199	LEPTOPHOS
470	13	199	LEPTOPHOS
628	13	199	LEPTOPHOS
631	13	199	LEPTOPHOS
038	13	199	LEPTOPHOS
101	13	199	LEPTOPHOS
002	14	199	LEPTOPHOS
003	14	199	LEPTOPHOS
005	14	199	LEPTOPHOS
006	14	199	LEPTOPHOS
007	14	199	LEPTOPHOS
008	14	199	LEPTOPHOS
009	14	199	LEPTOPHOS
011	14	199	LEPTOPHOS
012	14	199	LEPTOPHOS
001	14	199	LEPTOPHOS
102	14	199	LEPTOPHOS
015	14	199	LEPTOPHOS
103	14	199	LEPTOPHOS
105	14	199	LEPTOPHOS
106	14	199	LEPTOPHOS
109	14	199	LEPTOPHOS
110	14	199	LEPTOPHOS
111	14	199	LEPTOPHOS
470	14	199	LEPTOPHOS
628	14	199	LEPTOPHOS
631	14	199	LEPTOPHOS
038	14	199	LEPTOPHOS
101	14	199	LEPTOPHOS
002	15	199	LEPTOPHOS
003	15	199	LEPTOPHOS
005	15	199	LEPTOPHOS
006	15	199	LEPTOPHOS
007	15	199	LEPTOPHOS
008	15	199	LEPTOPHOS
009	15	199	LEPTOPHOS
011	15	199	LEPTOPHOS
012	15	199	LEPTOPHOS
001	15	199	LEPTOPHOS
102	15	199	LEPTOPHOS
015	15	199	LEPTOPHOS
103	15	199	LEPTOPHOS
105	15	199	LEPTOPHOS
106	15	199	LEPTOPHOS
109	15	199	LEPTOPHOS
110	15	199	LEPTOPHOS
111	15	199	LEPTOPHOS
470	15	199	LEPTOPHOS
628	15	199	LEPTOPHOS
631	15	199	LEPTOPHOS
038	15	199	LEPTOPHOS
101	15	199	LEPTOPHOS
002	16	199	LEPTOPHOS
003	16	199	LEPTOPHOS
005	16	199	LEPTOPHOS
006	16	199	LEPTOPHOS
007	16	199	LEPTOPHOS
008	16	199	LEPTOPHOS
009	16	199	LEPTOPHOS
011	16	199	LEPTOPHOS
012	16	199	LEPTOPHOS
001	16	199	LEPTOPHOS
102	16	199	LEPTOPHOS
015	16	199	LEPTOPHOS
103	16	199	LEPTOPHOS
105	16	199	LEPTOPHOS
106	16	199	LEPTOPHOS
109	16	199	LEPTOPHOS
110	16	199	LEPTOPHOS
111	16	199	LEPTOPHOS
470	16	199	LEPTOPHOS
628	16	199	LEPTOPHOS
631	16	199	LEPTOPHOS
038	16	199	LEPTOPHOS
101	16	199	LEPTOPHOS
002	20	199	LEPTOPHOS
003	20	199	LEPTOPHOS
005	20	199	LEPTOPHOS
006	20	199	LEPTOPHOS
007	20	199	LEPTOPHOS
008	20	199	LEPTOPHOS
009	20	199	LEPTOPHOS
011	20	199	LEPTOPHOS
012	20	199	LEPTOPHOS
001	20	199	LEPTOPHOS
102	20	199	LEPTOPHOS
015	20	199	LEPTOPHOS
103	20	199	LEPTOPHOS
105	20	199	LEPTOPHOS
106	20	199	LEPTOPHOS
109	20	199	LEPTOPHOS
110	20	199	LEPTOPHOS
111	20	199	LEPTOPHOS
470	20	199	LEPTOPHOS
628	20	199	LEPTOPHOS
631	20	199	LEPTOPHOS
038	20	199	LEPTOPHOS
101	20	199	LEPTOPHOS
002	21	199	LEPTOPHOS
003	21	199	LEPTOPHOS
005	21	199	LEPTOPHOS
006	21	199	LEPTOPHOS
007	21	199	LEPTOPHOS
008	21	199	LEPTOPHOS
009	21	199	LEPTOPHOS
011	21	199	LEPTOPHOS
012	21	199	LEPTOPHOS
001	21	199	LEPTOPHOS
102	21	199	LEPTOPHOS
015	21	199	LEPTOPHOS
103	21	199	LEPTOPHOS
105	21	199	LEPTOPHOS
106	21	199	LEPTOPHOS
109	21	199	LEPTOPHOS
110	21	199	LEPTOPHOS
111	21	199	LEPTOPHOS
470	21	199	LEPTOPHOS
628	21	199	LEPTOPHOS
631	21	199	LEPTOPHOS
038	21	199	LEPTOPHOS
101	21	199	LEPTOPHOS
002	23	199	LEPTOPHOS
003	23	199	LEPTOPHOS
005	23	199	LEPTOPHOS
006	23	199	LEPTOPHOS
007	23	199	LEPTOPHOS
008	23	199	LEPTOPHOS
009	23	199	LEPTOPHOS
011	23	199	LEPTOPHOS
012	23	199	LEPTOPHOS
001	23	199	LEPTOPHOS
102	23	199	LEPTOPHOS
015	23	199	LEPTOPHOS
103	23	199	LEPTOPHOS
105	23	199	LEPTOPHOS
106	23	199	LEPTOPHOS
109	23	199	LEPTOPHOS
110	23	199	LEPTOPHOS
111	23	199	LEPTOPHOS
470	23	199	LEPTOPHOS
628	23	199	LEPTOPHOS
631	23	199	LEPTOPHOS
038	23	199	LEPTOPHOS
101	23	199	LEPTOPHOS
002	41	199	LEPTOPHOS
003	41	199	LEPTOPHOS
005	41	199	LEPTOPHOS
006	41	199	LEPTOPHOS
007	41	199	LEPTOPHOS
008	41	199	LEPTOPHOS
009	41	199	LEPTOPHOS
011	41	199	LEPTOPHOS
012	41	199	LEPTOPHOS
001	41	199	LEPTOPHOS
102	41	199	LEPTOPHOS
015	41	199	LEPTOPHOS
103	41	199	LEPTOPHOS
105	41	199	LEPTOPHOS
106	41	199	LEPTOPHOS
109	41	199	LEPTOPHOS
110	41	199	LEPTOPHOS
111	41	199	LEPTOPHOS
470	41	199	LEPTOPHOS
628	41	199	LEPTOPHOS
631	41	199	LEPTOPHOS
038	41	199	LEPTOPHOS
101	41	199	LEPTOPHOS
002	42	199	LEPTOPHOS
003	42	199	LEPTOPHOS
005	42	199	LEPTOPHOS
006	42	199	LEPTOPHOS
007	42	199	LEPTOPHOS
008	42	199	LEPTOPHOS
009	42	199	LEPTOPHOS
011	42	199	LEPTOPHOS
012	42	199	LEPTOPHOS
001	42	199	LEPTOPHOS
102	42	199	LEPTOPHOS
015	42	199	LEPTOPHOS
103	42	199	LEPTOPHOS
105	42	199	LEPTOPHOS
106	42	199	LEPTOPHOS
109	42	199	LEPTOPHOS
110	42	199	LEPTOPHOS
111	42	199	LEPTOPHOS
470	42	199	LEPTOPHOS
628	42	199	LEPTOPHOS
631	42	199	LEPTOPHOS
038	42	199	LEPTOPHOS
101	42	199	LEPTOPHOS
002	46	199	LEPTOPHOS
003	46	199	LEPTOPHOS
005	46	199	LEPTOPHOS
006	46	199	LEPTOPHOS
007	46	199	LEPTOPHOS
008	46	199	LEPTOPHOS
009	46	199	LEPTOPHOS
011	46	199	LEPTOPHOS
